noise,function,epoch,total_strength,non_gt_strength,total_detected_pairs,non_gt_detected_pairs,pct_non_gt_strength
0.0,7,120,587.8609752655029,416.31634521484375,45,33,0.7081884369460261
0.0,7,125,588.2546911239624,416.6247510910034,45,33,0.7082387227460422
0.0,7,130,588.9367198944092,417.13907527923584,45,33,0.7082918439081608
0.0,7,135,589.3605813980103,417.4527587890625,45,33,0.7083146921682997
0.0,7,140,590.2303314208984,418.06519889831543,45,33,0.7083085647121525
0.0,7,145,590.5346269607544,418.3131332397461,45,33,0.7083634289027823
0.0,7,150,591.0829582214355,418.71570587158203,45,33,0.7083873761671186
0.0,7,155,591.7137289047241,419.1770429611206,45,33,0.7084118932596449
0.0,7,160,591.6068649291992,419.1363592147827,45,33,0.7084710879156926
0.0,7,165,591.9771690368652,419.3819704055786,45,33,0.7084428122251806
0.0,7,170,592.1323041915894,419.51783657073975,45,33,0.7084866567843942
0.0,7,175,592.3036556243896,419.63258934020996,45,33,0.7084754337668987
0.0,7,180,592.6179084777832,419.85927391052246,45,33,0.7084822579678453
0.0,7,185,592.8710460662842,420.0594358444214,45,33,0.7085173725914373
0.0,7,190,592.777663230896,420.0358190536499,45,33,0.7085891475132031
0.0,7,195,593.4206476211548,420.3869876861572,45,33,0.7084131456688636
0.0,7,200,593.2803630828857,420.33134269714355,45,33,0.7084868619499873
0.0,7,205,593.4516439437866,420.46352672576904,45,33,0.708505117504731
0.0,7,210,593.4160995483398,420.45507621765137,45,33,0.7085333150510525
0.0,7,215,593.8654975891113,420.7453260421753,45,33,0.7084858907450512
0.0,7,220,593.8432912826538,420.7510986328125,45,33,0.7085221047526246
0.0,7,225,594.0235843658447,420.9012784957886,45,33,0.7085598780478133
0.0,7,230,594.0895090103149,420.94378662109375,45,33,0.7085528026279022
0.0,7,235,594.218111038208,421.04327869415283,45,33,0.7085668896198944
0.0,7,240,594.1686401367188,421.00515365600586,45,33,0.7085617200516194
0.0,7,245,594.6418581008911,421.3520174026489,45,33,0.70858115967201
0.0,7,250,594.330397605896,421.082314491272,45,33,0.7084987007016481
0.0,8,5,315.63787508010864,207.09458684921265,45,30,0.6561145008236148
0.0,8,10,419.7259292602539,275.60803508758545,45,30,0.6566380961341375
0.0,8,15,470.6003885269165,308.87824535369873,45,30,0.6563493207486619
0.0,8,20,480.5188446044922,314.77244567871094,45,30,0.6550678484582529
0.0,8,25,487.5557689666748,319.21952056884766,45,30,0.6547343727372984
0.0,8,30,491.63885402679443,322.0364046096802,45,30,0.6550263510949613
0.0,8,35,495.5334138870239,324.69004249572754,45,30,0.6552333977820365
0.0,8,40,498.7287378311157,326.7899971008301,45,30,0.655245973035326
0.0,8,45,502.7346773147583,329.38597869873047,45,30,0.655188499146447
0.0,8,50,505.66213607788086,331.39902687072754,45,30,0.6553763931015107
0.0,8,55,508.7222375869751,333.43790435791016,45,30,0.655441967584329
0.0,8,60,512.3554544448853,335.8604745864868,45,30,0.6555223949950456
0.0,8,65,514.8597822189331,337.67258071899414,45,30,0.6558534816289174
0.0,8,70,518.9046316146851,340.35713386535645,45,30,0.6559146192360247
0.0,8,75,520.1356735229492,341.2551259994507,45,30,0.6560886771870172
0.0,8,80,522.3644866943359,342.77022647857666,45,30,0.6561897587022405
0.0,8,85,524.6035575866699,344.2685422897339,45,30,0.6562451537184943
0.0,8,90,526.3473663330078,345.43982887268066,45,30,0.6562962996838255
0.0,8,95,528.8481168746948,347.048921585083,45,30,0.6562355249291963
0.0,8,100,528.4504470825195,346.9193754196167,45,30,0.6564842121619839
0.0,8,105,530.3124799728394,348.12184047698975,45,30,0.6564466302863899
0.0,8,110,530.8652830123901,348.4820022583008,45,30,0.6564414992083155
0.0,8,115,530.7351160049438,348.366982460022,45,30,0.6563857788086821
0.0,8,120,531.8841981887817,349.0724468231201,45,30,0.6562940730553968
0.0,8,125,531.0739221572876,348.5768098831177,45,30,0.6563621283966554
0.0,8,130,524.8695106506348,344.08086490631104,45,30,0.6555550625902874
0.0,8,135,524.3851737976074,343.74364948272705,45,30,0.6555174834431879
0.0,8,140,520.9470987319946,341.280912399292,45,30,0.6551162550477433
0.0,8,145,522.3050832748413,342.1917781829834,45,30,0.6551568980287303
0.0,8,150,524.0096912384033,343.1703863143921,45,30,0.6548932053210114
0.0,8,155,521.1844940185547,341.48840045928955,45,30,0.655215963595286
0.0,8,160,520.2690687179565,340.7244472503662,45,30,0.654900450049772
0.0,8,165,519.3639106750488,340.1083221435547,45,30,0.6548555168215184
0.0,8,170,521.4995584487915,341.36105155944824,45,30,0.6545759167559629
0.0,8,175,522.5169258117676,341.97417640686035,45,30,0.6544748304097101
0.0,8,180,523.106743812561,342.4131565093994,45,30,0.6545760699122086
0.0,8,185,521.8524208068848,341.7055072784424,45,30,0.654793373862478
0.0,8,190,520.085000038147,340.3796548843384,45,30,0.6544692787897588
0.0,8,195,518.3625602722168,339.4269895553589,45,30,0.6548061445199842
0.0,8,200,511.09321308135986,334.4859857559204,45,30,0.6544520200910467
0.0,8,205,504.94863414764404,330.21997451782227,45,30,0.6539674576508849
0.0,8,210,506.1260805130005,330.4549894332886,45,30,0.6529104153224915
0.0,8,215,503.6115913391113,328.7276678085327,45,30,0.6527404719467237
0.0,8,220,505.9400577545166,330.2041931152344,45,30,0.6526547721498059
0.0,8,225,505.4854316711426,330.0197629928589,45,30,0.6528769027067859
0.0,8,230,510.0058059692383,332.88738918304443,45,30,0.6527129402976294
0.0,8,235,504.5605745315552,329.4347448348999,45,30,0.6529141622703151
0.0,8,240,501.2134771347046,326.51443004608154,45,30,0.6514478260095306
0.0,8,245,492.94618225097656,320.80668449401855,45,30,0.6507945411588231
0.0,8,250,496.63902473449707,323.2472972869873,45,30,0.6508697085570238
0.0,9,5,301.9098539352417,259.8818917274475,45,39,0.8607930093702411
0.0,9,10,373.23497247695923,321.0101809501648,45,39,0.8600753000711387
0.0,9,15,392.17469120025635,336.6834478378296,45,39,0.8585037622071024
0.0,9,20,401.3080801963806,344.23610258102417,45,39,0.8577851271087562
0.0,9,25,408.357382774353,350.4877815246582,45,39,0.8582868739716827
0.0,9,30,412.2558431625366,353.91277599334717,45,39,0.8584784954856591
0.0,9,35,418.7579164505005,359.37084770202637,45,39,0.8581828153796948
0.0,9,40,425.08550453186035,364.3809642791748,45,39,0.8571945182662972
0.0,9,45,432.1448860168457,370.18685245513916,45,39,0.8566267111644307
0.0,9,50,438.0009489059448,374.95462799072266,45,39,0.8560589398888233
0.0,9,55,442.8749752044678,378.9298086166382,45,39,0.8556135023020706
0.0,9,60,447.71380138397217,382.9877643585205,45,39,0.8554298821582638
0.0,9,65,451.7878408432007,386.4143543243408,45,39,0.8553004737868775
0.0,9,70,455.21415615081787,389.3862495422363,45,39,0.8553913455477583
0.0,9,75,458.0090265274048,391.81350803375244,45,39,0.8554711486899212
0.0,9,80,461.02989196777344,394.3686990737915,45,39,0.85540808946366
0.0,9,85,463.1741781234741,396.30363750457764,45,39,0.8556254994831105
0.0,9,90,464.8742551803589,397.86303520202637,45,39,0.8558508688498252
0.0,9,95,466.33041191101074,399.1602897644043,45,39,0.8559602367099632
0.0,9,100,467.58722972869873,400.25776195526123,45,39,0.8560066154661581
0.0,9,105,468.633282661438,401.20799922943115,45,39,0.8561235705473381
0.0,9,110,469.17644596099854,401.7087926864624,45,39,0.8561998287523892
0.0,9,115,470.1869077682495,402.5769262313843,45,39,0.85620615882782
0.0,9,120,470.4650630950928,402.84761142730713,45,39,0.8562752965694302
0.0,9,125,470.69139766693115,403.0621757507324,45,39,0.8563194010950352
0.0,9,130,471.4732551574707,403.76752185821533,45,39,0.8563953892217222
0.0,9,135,471.5991678237915,403.85797595977783,45,39,0.856358542410903
0.0,9,140,471.78803157806396,404.05510902404785,45,39,0.8564335718151646
0.0,9,145,471.9493656158447,404.2021713256836,45,39,0.856452409461852
0.0,9,150,472.23632049560547,404.4487419128418,45,39,0.8564541191757076
0.0,9,155,472.5508518218994,404.72563648223877,45,39,0.8564700178231309
0.0,9,160,472.9290494918823,405.06292819976807,45,39,0.8564983027263162
0.0,9,165,473.04744720458984,405.1685028076172,45,39,0.8565071119227151
0.0,9,170,473.170428276062,405.2575492858887,45,39,0.8564726894755312
0.0,9,175,473.16286277770996,405.25792598724365,45,39,0.8564871799282171
0.0,9,180,473.57671546936035,405.5885524749756,45,39,0.8564368543183066
0.0,9,185,473.68388271331787,405.6801700592041,45,39,0.8564365072660246
0.0,9,190,473.72788524627686,405.7225351333618,45,39,0.8564463857187508
0.0,9,195,473.8247137069702,405.80322647094727,45,39,0.8564416644630937
0.0,9,200,473.73208713531494,405.7372188568115,45,39,0.8564697850853356
0.0,9,205,474.04857063293457,406.01044273376465,45,39,0.8564743528108766
0.0,9,210,473.9211006164551,405.90767669677734,45,39,0.8564878756586068
0.0,9,215,472.7860527038574,404.9252710342407,45,39,0.8564661937857037
0.0,9,220,470.4279489517212,402.71381092071533,45,39,0.856058428964738
0.0,9,225,469.26257610321045,401.7945489883423,45,39,0.8562254256984899
0.0,9,230,469.4856986999512,401.9805631637573,45,39,0.8562147138387333
0.0,9,235,469.1593933105469,401.69560527801514,45,39,0.8562028406668246
0.0,9,240,468.83680534362793,401.3927974700928,45,39,0.8561460894178224
0.0,9,245,467.6468915939331,400.40682220458984,45,39,0.8562161524047294
0.0,9,250,467.19834995269775,399.9401693344116,45,39,0.8560393446914
0.2,0,5,347.6603446006775,261.8692307472229,45,34,0.7532329608888958
0.2,0,10,455.6138677597046,342.7766590118408,45,34,0.7523402672032449
0.2,0,15,515.9838151931763,388.204158782959,45,34,0.7523572394177144
0.2,0,20,578.2245540618896,434.54138469696045,45,34,0.7515097407130328
0.2,0,25,612.0756816864014,459.6274642944336,45,34,0.7509324059862326
0.2,0,30,626.1660594940186,470.17665576934814,45,34,0.7508817327935015
0.2,0,35,641.058856010437,481.0840425491333,45,34,0.7504522214124127
0.2,0,40,677.3269300460815,507.9408893585205,45,34,0.7499198198482412
0.2,0,45,703.7853260040283,527.538408279419,45,34,0.7495729006950035
0.2,0,50,716.3592872619629,536.9072256088257,45,34,0.749494332182065
0.2,0,55,743.8024139404297,557.3042097091675,45,34,0.7492637819723459
0.2,0,60,769.8913726806641,576.7992420196533,45,34,0.7491956170534952
0.2,0,65,789.4332847595215,591.4400510787964,45,34,0.7491957363553035
0.2,0,70,809.4214296340942,606.2171239852905,45,34,0.7489511665873924
0.2,0,75,824.7607555389404,618.2399139404297,45,34,0.7495990925713235
0.2,0,80,842.8955974578857,631.9389057159424,45,34,0.7497238182543903
0.2,0,85,855.2576961517334,641.2476043701172,45,34,0.7497712177925273
0.2,0,90,879.0755634307861,659.3805160522461,45,34,0.7500840012875202
0.2,0,95,897.631778717041,672.7522430419922,45,34,0.7494746275622468
0.2,0,100,920.088508605957,689.7633972167969,45,34,0.7496707009870923
0.2,0,105,930.5016613006592,697.7134418487549,45,34,0.7498250361783205
0.2,0,110,958.6624488830566,719.3629932403564,45,34,0.7503819452597625
0.2,0,115,980.2284088134766,735.4635753631592,45,34,0.7502981639283489
0.2,0,120,998.6003894805908,749.2276020050049,45,34,0.750277698564393
0.2,0,125,1015.5051555633545,762.0737552642822,45,34,0.7504380958474984
0.2,0,130,1026.6155014038086,770.8979225158691,45,34,0.750912022526186
0.2,0,135,1040.7232570648193,781.5975017547607,45,34,0.7510137747465365
0.2,0,140,1056.1732177734375,793.0719337463379,45,34,0.7508919184849668
0.2,0,145,1069.2856216430664,802.7836112976074,45,34,0.7507663013966726
0.2,0,150,1085.7750263214111,815.1993980407715,45,34,0.7507995471240978
0.2,0,155,1105.1419143676758,829.8072109222412,45,34,0.7508603195065927
0.2,0,160,1126.4084587097168,846.1705322265625,45,34,0.7512110954811515
0.2,0,165,1143.0934886932373,857.9639339447021,45,34,0.750563223770533
0.2,0,170,1173.159345626831,880.8222694396973,45,34,0.7508121319777444
0.2,0,175,1217.491289138794,913.9176750183105,45,34,0.7506564385070712
0.2,0,180,1246.9225311279297,936.2420387268066,45,34,0.7508421857450188
0.2,0,185,1271.0769290924072,954.3574161529541,45,34,0.7508258503554128
0.2,0,190,1294.630054473877,971.862003326416,45,34,0.7506870398751627
0.2,0,195,1317.5156345367432,988.8450965881348,45,34,0.750537656379179
0.2,0,200,1337.3856601715088,1003.7320575714111,45,34,0.7505180348970468
0.2,0,205,1346.6436958312988,1010.5684680938721,45,34,0.7504349303547853
0.2,0,210,1340.7532367706299,1006.3111400604248,45,34,0.7505565621338711
0.2,0,215,1357.0256118774414,1018.6414375305176,45,34,0.7506427503024273
0.2,0,220,1376.8881015777588,1033.76096534729,45,34,0.7507951910999272
0.2,0,225,1396.482286453247,1047.6707210540771,45,34,0.7502212747108493
0.2,0,230,1419.517770767212,1064.833652496338,45,34,0.7501375991375033
0.2,0,235,1434.6033477783203,1076.1086597442627,45,34,0.7501088446578377
0.2,0,240,1461.9349060058594,1096.259479522705,45,34,0.749868872423182
0.2,0,245,1490.125726699829,1117.4332466125488,45,34,0.7498919229368113
0.2,0,250,1510.3060111999512,1132.3038520812988,45,34,0.749718165513804
0.2,1,5,281.016236782074,209.84237957000732,45,34,0.7467268865775104
0.2,1,10,406.87844944000244,297.0152921676636,45,34,0.7299853127548358
0.2,1,15,429.0829634666443,314.47208738327026,45,34,0.7328934359047693
0.2,1,20,473.2639102935791,349.0724353790283,45,34,0.7375851565831165
0.2,1,25,503.2228660583496,372.7517261505127,45,34,0.7407289121621328
0.2,1,30,544.5359697341919,404.79879093170166,45,34,0.7433830149536277
0.2,1,35,570.8966388702393,425.61172580718994,45,34,0.7455145061800367
0.2,1,40,598.8213520050049,446.98003673553467,45,34,0.7464330308846403
0.2,1,45,630.2731876373291,470.94364833831787,45,34,0.747205588902993
0.2,1,50,657.1216535568237,491.50524616241455,45,34,0.7479669000435876
0.2,1,55,673.4151725769043,504.0379056930542,45,34,0.7484801742204465
0.2,1,60,684.9584312438965,512.7186298370361,45,34,0.748539774750899
0.2,1,65,688.3722448348999,515.4311943054199,45,34,0.7487681238935495
0.2,1,70,690.4621000289917,516.4314260482788,45,34,0.7479504320752633
0.2,1,75,690.0552024841309,516.2302474975586,45,34,0.7480999282944027
0.2,1,80,692.3423109054565,518.0726261138916,45,34,0.7482897086505474
0.2,1,85,693.664306640625,519.1017894744873,45,34,0.748347268995958
0.2,1,90,696.3433637619019,521.6190433502197,45,34,0.7490830967817972
0.2,1,95,699.2859449386597,523.6936140060425,45,34,0.7488976688241308
0.2,1,100,699.1693773269653,523.4444618225098,45,34,0.7486661727430335
0.2,1,105,699.9976902008057,524.1883344650269,45,34,0.7488429487740941
0.2,1,110,706.0038824081421,528.6311502456665,45,34,0.7487652170446042
0.2,1,115,708.6427621841431,530.7009611129761,45,34,0.7488977372424936
0.2,1,120,707.7618246078491,530.0412578582764,45,34,0.74889777807945
0.2,1,125,709.0729293823242,531.0340585708618,45,34,0.7489131746059556
0.2,1,130,706.229100227356,528.9328384399414,45,34,0.7489536161419312
0.2,1,135,705.9219636917114,528.2318620681763,45,34,0.7482864809953181
0.2,1,140,702.933500289917,526.3129262924194,45,34,0.7487378622235913
0.2,1,145,695.9741077423096,521.2481155395508,45,34,0.7489475682226768
0.2,1,150,700.5464687347412,524.5196733474731,45,34,0.7487293088420083
0.2,1,155,699.5869836807251,524.0515632629395,45,34,0.7490870692101147
0.2,1,160,701.5763416290283,525.3168783187866,45,34,0.7487665235390122
0.2,1,165,702.7591733932495,526.2601089477539,45,34,0.7488484375191057
0.2,1,170,700.8052272796631,524.7793121337891,45,34,0.7488233416449248
0.2,1,175,699.8586502075195,524.141185760498,45,34,0.7489243515173826
0.2,1,180,693.5061626434326,519.2177972793579,45,34,0.7486851959617176
0.2,1,185,697.7671222686768,522.1585884094238,45,34,0.7483278757986032
0.2,1,190,702.4285364151001,525.8049774169922,45,34,0.7485529846217225
0.2,1,195,703.0780611038208,526.5769128799438,45,34,0.7489593858941156
0.2,1,200,700.8863840103149,524.9035892486572,45,34,0.7489139484280971
0.2,1,205,702.810230255127,526.2859477996826,45,34,0.7488308011803342
0.2,1,210,699.7038478851318,523.7440357208252,45,34,0.7485224460374925
0.2,1,215,700.752875328064,524.4880533218384,45,34,0.7484636478677218
0.2,1,220,700.1705751419067,524.1381130218506,45,34,0.7485863182919682
0.2,1,225,700.8022537231445,524.7417631149292,45,34,0.7487729389098545
0.2,1,230,703.2094612121582,526.5698022842407,45,34,0.7488093254271133
0.2,1,235,703.6328077316284,526.8277921676636,45,34,0.7487254522228012
0.2,1,240,703.0013389587402,526.504490852356,45,34,0.7489381053415834
0.2,1,245,701.6852836608887,525.3571357727051,45,34,0.7487076443042513
0.2,1,250,700.9644451141357,524.7298822402954,45,34,0.7485827361113224
0.2,2,5,311.81126070022583,247.19466972351074,45,36,0.7927701814501239
0.2,2,10,383.7890019416809,297.08489894866943,45,36,0.7740839300908693
0.2,2,15,412.1963315010071,314.49428844451904,45,36,0.7629720703706697
0.2,2,20,444.64507389068604,334.3410062789917,45,36,0.7519278316826403
0.2,2,25,468.684298992157,349.4739890098572,45,36,0.7456490216577631
0.2,2,30,490.6084198951721,365.6726870536804,45,36,0.7453453145622992
0.2,2,35,505.8554344177246,378.09234619140625,45,36,0.7474316187323687
0.2,2,40,523.3583836555481,392.1931777000427,45,36,0.7493778449877027
0.2,2,45,539.1502523422241,405.0617485046387,45,36,0.7512965944927836
0.2,2,50,552.9790544509888,416.4698476791382,45,36,0.7531385580103372
0.2,2,55,567.739426612854,428.22060108184814,45,36,0.7542555281683024
0.2,2,60,581.6108512878418,439.2987480163574,45,36,0.7553138787621171
0.2,2,65,593.2701263427734,448.7904567718506,45,36,0.7564689958997739
0.2,2,70,604.350625038147,457.5431365966797,45,36,0.7570822592725845
0.2,2,75,613.9413471221924,465.01073455810547,45,36,0.7574188263061453
0.2,2,80,624.2260322570801,473.17457580566406,45,36,0.7580180116724
0.2,2,85,633.5575923919678,480.446231842041,45,36,0.7583307936191521
0.2,2,90,642.2867679595947,487.424467086792,45,36,0.7588891619785858
0.2,2,95,647.9508543014526,492.1288709640503,45,36,0.7595157374930962
0.2,2,100,655.4761238098145,498.10913276672363,45,36,0.7599195678884081
0.2,2,105,659.7040414810181,501.59289741516113,45,36,0.7603301872898908
0.2,2,110,663.1262788772583,504.31970596313477,45,36,0.7605183537847416
0.2,2,115,667.6152791976929,508.1746292114258,45,36,0.76117884812661
0.2,2,120,668.8786725997925,509.1678218841553,45,36,0.761225978255705
0.2,2,125,672.1933517456055,511.61705207824707,45,36,0.7611159062338808
0.2,2,130,673.2822046279907,512.4865846633911,45,36,0.7611764890571481
0.2,2,135,674.2754430770874,513.3124895095825,45,36,0.7612801189482095
0.2,2,140,667.0525732040405,507.97509765625,45,36,0.7615218321043309
0.2,2,145,657.2093315124512,500.57413959503174,45,36,0.7616662083039022
0.2,2,150,653.8619508743286,498.46059131622314,45,36,0.7623330745116652
0.2,2,155,648.3155450820923,493.89477920532227,45,36,0.7618123349838581
0.2,2,160,639.754035949707,487.1360855102539,45,36,0.7614427704033248
0.2,2,165,641.3272972106934,488.04724311828613,45,36,0.7609955871844772
0.2,2,170,640.608832359314,487.41732692718506,45,36,0.7608657612978315
0.2,2,175,645.0563316345215,490.9616279602051,45,36,0.7611143459613001
0.2,2,180,646.583667755127,492.1771125793457,45,36,0.7611963263596404
0.2,2,185,649.9703340530396,495.23406410217285,45,36,0.7619333347324118
0.2,2,190,654.2450542449951,498.3829822540283,45,36,0.7617680546766473
0.2,2,195,654.8429222106934,499.16478633880615,45,36,0.7622664449875521
0.2,2,200,658.5619096755981,502.19176959991455,45,36,0.7625581774799108
0.2,2,205,662.3662023544312,505.16071224212646,45,36,0.7626607614435843
0.2,2,210,661.6293087005615,504.5513505935669,45,36,0.7625891778955558
0.2,2,215,663.3808507919312,505.8702564239502,45,36,0.7625638512478184
0.2,2,220,661.6754360198975,504.61658477783203,45,36,0.7626346049857845
0.2,2,225,662.3519887924194,505.27524280548096,45,36,0.7628500425078862
0.2,2,230,663.4022836685181,506.11110401153564,45,36,0.7629022637860305
0.2,2,235,664.8044233322144,507.1599168777466,45,36,0.7628708520555513
0.2,2,240,665.7238836288452,507.8562250137329,45,36,0.7628631591905939
0.2,2,245,666.7210597991943,508.63006591796875,45,36,0.7628828554945589
0.2,2,250,666.424391746521,508.5311441421509,45,36,0.7630740267615735
0.2,3,5,348.54778957366943,266.4421248435974,45,35,0.7644349865752947
0.2,3,10,458.4168314933777,339.8788733482361,45,35,0.7414188354319735
0.2,3,15,492.73957777023315,360.6137328147888,45,35,0.7318546126265181
0.2,3,20,523.0615587234497,381.4427881240845,45,35,0.7292502799383851
0.2,3,25,543.1798086166382,397.4083652496338,45,35,0.731633169984257
0.2,3,30,559.6075267791748,411.21502685546875,45,35,0.7348275481965353
0.2,3,35,575.4503955841064,424.4409465789795,45,35,0.7375804236751862
0.2,3,40,594.1579122543335,439.5094404220581,45,35,0.7397182320681143
0.2,3,45,608.2463150024414,450.76207733154297,45,35,0.7410847648616382
0.2,3,50,622.1723346710205,461.87640476226807,45,35,0.7423608846357478
0.2,3,55,632.7058048248291,470.35210037231445,45,35,0.7433977952873932
0.2,3,60,639.7982025146484,475.95775604248047,45,35,0.7439185577136448
0.2,3,65,652.4739027023315,485.77772521972656,45,35,0.7445167127877372
0.2,3,70,656.997727394104,489.7528762817383,45,35,0.745440746384738
0.2,3,75,664.9711084365845,495.94522762298584,45,35,0.745814699813054
0.2,3,80,671.4415616989136,501.1989917755127,45,35,0.7464521417282455
0.2,3,85,676.3776397705078,505.21418476104736,45,35,0.7469409913261824
0.2,3,90,679.4368934631348,507.76989936828613,45,35,0.7473393103223297
0.2,3,95,682.8156404495239,510.4711723327637,45,35,0.7475973631721441
0.2,3,100,685.7337732315063,512.8089628219604,45,35,0.7478251514510623
0.2,3,105,688.3093452453613,515.1423025131226,45,35,0.7484168362257079
0.2,3,110,690.8859424591064,517.2530221939087,45,35,0.748680774069338
0.2,3,115,691.284273147583,517.5960960388184,45,35,0.7487456552165992
0.2,3,120,691.739294052124,518.2133483886719,45,35,0.7491454552957962
0.2,3,125,691.6734857559204,518.0689516067505,45,35,0.7490079673078104
0.2,3,130,688.395809173584,515.6259183883667,45,35,0.7490253594184028
0.2,3,135,686.7109670639038,513.9244747161865,45,35,0.7483854188517147
0.2,3,140,685.2554311752319,513.2376461029053,45,35,0.7489727519892659
0.2,3,145,681.7442665100098,510.4517602920532,45,35,0.7487437524119723
0.2,3,150,674.6003580093384,504.7291555404663,45,35,0.7481898720449222
0.2,3,155,663.2615518569946,496.25178050994873,45,35,0.7481992271684467
0.2,3,160,643.5007743835449,480.49310207366943,45,35,0.7466861287524745
0.2,3,165,635.2553462982178,473.69670391082764,45,35,0.7456792086381782
0.2,3,170,629.0048179626465,468.7716588973999,45,35,0.7452592500257084
0.2,3,175,626.4284992218018,467.09024143218994,45,35,0.745640152088299
0.2,3,180,627.1185369491577,467.5692834854126,45,35,0.7455835793980349
0.2,3,185,632.9447555541992,472.3301019668579,45,35,0.7462422238624764
0.2,3,190,637.6453590393066,476.01815700531006,45,35,0.7465249299743839
0.2,3,195,642.6108360290527,479.9855785369873,45,35,0.7469304151529841
0.2,3,200,645.8045434951782,482.60743045806885,45,35,0.7472964309698626
0.2,3,205,647.2920207977295,483.8133125305176,45,35,0.7474421080214463
0.2,3,210,650.0323877334595,486.0854215621948,45,35,0.7477864653130322
0.2,3,215,653.168776512146,488.5541477203369,45,35,0.7479753553578679
0.2,3,220,653.9499063491821,489.2332191467285,45,35,0.7481203290906162
0.2,3,225,654.9860420227051,490.034291267395,45,35,0.7481598993378354
0.2,3,230,656.426513671875,491.14880752563477,45,35,0.7482159804580081
0.2,3,235,656.3099088668823,491.1706304550171,45,35,0.7483821649181275
0.2,3,240,656.8433351516724,491.59767723083496,45,35,0.7484245495424245
0.2,3,245,656.9460458755493,491.661602973938,45,35,0.7484048439909123
0.2,3,250,658.1610260009766,492.50666522979736,45,35,0.748307246666207
0.2,4,5,284.43881034851074,233.58280038833618,45,37,0.8212057985411214
0.2,4,10,350.7964897155762,286.28775358200073,45,37,0.8161078060220055
0.2,4,15,365.89509630203247,296.94499015808105,45,37,0.811557720120314
0.2,4,20,372.829966545105,302.2148871421814,45,37,0.810597093207685
0.2,4,25,379.3168158531189,306.90224170684814,45,37,0.8090921068621636
0.2,4,30,386.7967348098755,312.39620304107666,45,37,0.8076495350836655
0.2,4,35,396.5507402420044,319.7985134124756,45,37,0.8064504260345352
0.2,4,40,409.83391761779785,330.15029525756836,45,37,0.8055709424359028
0.2,4,45,425.7111873626709,342.6590280532837,45,37,0.8049096153100754
0.2,4,50,439.8932514190674,353.9328155517578,45,37,0.8045879640344389
0.2,4,55,454.1338520050049,365.32637310028076,45,37,0.804446467682074
0.2,4,60,466.70875549316406,375.3414430618286,45,37,0.8042305584458346
0.2,4,65,477.4400577545166,383.9937505722046,45,37,0.8042763574933217
0.2,4,70,489.4037046432495,393.7994079589844,45,37,0.8046514650845223
0.2,4,75,499.9374523162842,402.5679759979248,45,37,0.8052366833746242
0.2,4,80,508.2708902359009,409.40987491607666,45,37,0.8054954214003064
0.2,4,85,517.6705503463745,416.94267559051514,45,37,0.8054208903935853
0.2,4,90,526.0524749755859,423.7297821044922,45,37,0.8054895704542719
0.2,4,95,534.5093908309937,430.6490116119385,45,37,0.8056902628827796
0.2,4,100,541.2316741943359,436.12556076049805,45,37,0.8058019911892683
0.2,4,105,543.3287391662598,437.8432970046997,45,37,0.8058533728154547
0.2,4,110,546.7557744979858,440.6010494232178,45,37,0.8058461747893987
0.2,4,115,549.9778451919556,443.32738304138184,45,37,0.8060822575255718
0.2,4,120,552.4805240631104,445.33545875549316,45,37,0.8060654436836243
0.2,4,125,553.2883100509644,445.9966869354248,45,37,0.8060836978362013
0.2,4,130,555.8397855758667,448.1907653808594,45,37,0.80633084750585
0.2,4,135,557.1827764511108,449.2875003814697,45,37,0.8063556868055682
0.2,4,140,558.169412612915,450.0630807876587,45,37,0.80631985669156
0.2,4,145,557.7879495620728,449.81618785858154,45,37,0.8064286584386374
0.2,4,150,558.1536207199097,450.0908031463623,45,37,0.806392337947807
0.2,4,155,555.028148651123,447.40850162506104,45,37,0.8061005603272386
0.2,4,160,555.8259792327881,448.1659278869629,45,37,0.806306190483521
0.2,4,165,548.0750875473022,441.8906135559082,45,37,0.806259258258604
0.2,4,170,544.575927734375,438.97126388549805,45,37,0.8060790819597372
0.2,4,175,547.2413158416748,441.11419010162354,45,37,0.806068871870858
0.2,4,180,548.7517347335815,442.2286186218262,45,37,0.8058810398777635
0.2,4,185,550.6325607299805,443.88090991973877,45,37,0.8061290624210081
0.2,4,190,551.585373878479,444.7245283126831,45,37,0.8062659914014698
0.2,4,195,553.4964218139648,446.1288948059082,45,37,0.8060194740623912
0.2,4,200,555.2878255844116,447.63059520721436,45,37,0.8061235535573026
0.2,4,205,555.7286157608032,448.0320234298706,45,37,0.8062065021008595
0.2,4,210,557.1024160385132,449.116907119751,45,37,0.806165786020756
0.2,4,215,558.1051082611084,449.90676403045654,45,37,0.8061326753167214
0.2,4,220,559.236665725708,450.7868900299072,45,37,0.8060753481621794
0.2,4,225,559.9889097213745,451.4704284667969,45,37,0.8062131599917355
0.2,4,230,559.5346431732178,451.0907554626465,45,37,0.8061891447943812
0.2,4,235,560.3607482910156,451.77971363067627,45,37,0.806230120522378
0.2,4,240,559.4348983764648,450.94035625457764,45,37,0.8060640434896895
0.2,4,245,555.816330909729,448.03767013549805,45,37,0.8060894313813599
0.2,4,250,554.7602682113647,447.1525115966797,45,37,0.8060283643570395
0.2,5,5,1117.3486042022705,908.5912036895752,45,37,0.8131671711697013
