epoch,train_loss,val_loss
1,0.6665457900365194,0.6525931644439698
2,0.6272658562660217,0.5804185263315836
3,0.5177395721276601,0.4082510499159495
4,0.32999298771222435,0.25449454108874003
5,0.2653495446840922,0.23593159397443136
6,0.24245033303896585,0.23279039978981017
7,0.23630683143933615,0.23219512204329174
8,0.23098576148351033,0.22297722895940145
9,0.22506095548470814,0.2161405998468399
10,0.22037419855594634,0.21313182214895884
11,0.2161672274271647,0.20954896648724874
12,0.21323640247186024,0.20517947494983674
13,0.20966504176457723,0.20008276840051015
14,0.20371449629465738,0.19771890302499134
15,0.19666037539641062,0.19202469249566395
16,0.19069442292054495,0.19311914443969727
17,0.18948505322138467,0.18472183148066204
18,0.17871076186498006,0.17290170749028524
19,0.16842999239762624,0.162799737850825
20,0.15685996850331624,0.1557199595371882
21,0.14660131176312766,0.14584659258524577
22,0.13739505728085835,0.1408210066954295
23,0.1353546077013016,0.13380093216896058
24,0.12367740382750829,0.1263573048512141
25,0.11664418071508408,0.11944303979476292
26,0.11267102311054865,0.12290205876032512
27,0.10951998760302861,0.11864035586516063
28,0.10425317207972208,0.11106429745753606
29,0.10162142525116602,0.11086250762144724
30,0.10334549317757288,0.11422423233588537
31,0.10288050800561904,0.1129833409190178
32,0.09448896457751592,0.1051210974653562
33,0.09269876112540563,0.10537915656963984
34,0.09289095044136048,0.10027604291836421
35,0.08950800985097886,0.09941083133220673
36,0.09110782345136006,0.1003013163805008
37,0.08949410090843836,0.10106602311134338
38,0.09038928021987279,0.09697272310654323
39,0.08611824641625086,0.09892241110404333
40,0.08690104236205419,0.0999902805685997
41,0.09212092250585556,0.11072358399629594
42,0.08901380548874537,0.09890265276034672
43,0.08505763043959935,0.10082937856515249
44,0.08342437575260798,0.09574846863746643
45,0.08396036018927892,0.09481092214584351
46,0.08280078917741776,0.09538393706083298
47,0.08159186124801636,0.09420701871315638
48,0.08454747825860977,0.097164934972922
49,0.08353111028671265,0.09417423089345296
50,0.08489850083986918,0.10323943912982941
51,0.08880888650814692,0.09377476672331492
52,0.08133526961008708,0.09677525887886683
53,0.08213266690572103,0.10162039965391159
54,0.08174738903840383,0.09284121851126353
55,0.07874993259708087,0.09200479358434677
56,0.07946873058875402,0.09231094668308894
57,0.0799153180917104,0.09141022672255834
58,0.07803097411990166,0.09119533499081929
59,0.07808563073476156,0.09157723357280095
60,0.0772391077876091,0.09183596014976501
61,0.0765972371896108,0.09583088119824727
62,0.08032207727432251,0.09213150858879089
63,0.0771520992120107,0.09581596573193868
64,0.07773168802261353,0.09155062973499298
65,0.07630466938018798,0.09240592370430628
66,0.07690749138593674,0.09162591894467671
67,0.07651740541060766,0.09765165328979492
68,0.07886656572421392,0.09577778299649556
69,0.0771256127456824,0.09420602927605311
70,0.07697232097387313,0.09553360740343729
71,0.08201722929875056,0.09627313653628032
72,0.08023439278205236,0.09648905456066131
73,0.07926062266031901,0.0936148934563001
74,0.0768373625477155,0.09334386050701142
75,0.07800750136375427,0.09267804433902105
76,0.07699104756116867,0.09230398615201314
77,0.07674307187398274,0.10530292719602585
78,0.08139939943949381,0.09258955438931783
79,0.07933285146951675,0.09302866011857987
80,0.07390450765689215,0.09373641669750214
81,0.07536835163831711,0.09150764495134353
82,0.07303613543510437,0.0950124525030454
83,0.07248556206623713,0.09337388922770819
84,0.07560387060046196,0.09778405040502548
85,0.07661203334728876,0.09421509156624476
86,0.07368091841538747,0.09924268454313279
87,0.07447427729765574,0.09272766550381978
88,0.07269798040390014,0.09176496068636576
89,0.0736100180943807,0.09666028052568436
90,0.07246490687131882,0.09448218673467636
91,0.07249286611874899,0.09139566391706466
92,0.07319230794906616,0.09260028282801311
93,0.07095490525166194,0.09201032827297846
94,0.07066374391317368,0.09192566841840744
95,0.07258073419332504,0.09520180920759837
96,0.0723149307568868,0.09498139341672261
97,0.07212891042232514,0.09273666054010392
98,0.07084361046552658,0.09304008146127064
99,0.07043570170799891,0.09231719156106313
100,0.0703562080860138,0.09315524458885192
101,0.07217341899871826,0.10124549428621928
102,0.07294288843870163,0.09719475090503693
103,0.07190778613090515,0.09341128398974737
104,0.07216732054948807,0.09283556272586187
105,0.06929897546768188,0.09407588362693786
106,0.06983444760243097,0.09315706054369609
107,0.0692283355196317,0.09322169661521912
108,0.06910174945990244,0.09461520840724309
109,0.07154970174034436,0.0945042442282041
110,0.07574564695358277,0.1001003548502922
111,0.07371061633030573,0.09500337491432825
112,0.07410692850748699,0.0942401173710823
113,0.07226228252053261,0.10266504476467768
114,0.07510196020205816,0.09502041180928548
115,0.07157764554023743,0.09731456577777862
116,0.06928081005811691,0.09557106842597325
117,0.07095530907313029,0.09671246697505315
118,0.06901851192116737,0.09280112266540527
119,0.06767549286286036,0.09264966279268265
120,0.068450827896595,0.09156119892994563
121,0.06978630428512891,0.09500627865393957
122,0.06799081434806188,0.09680962949991226
123,0.06851070324579875,0.09966709087292354
124,0.07023426731427511,0.09859229385852813
125,0.06983668138583501,0.0954144803682963
126,0.06984777897596359,0.09736202249924342
127,0.06903294910987218,0.0959567375977834
128,0.06806762764851253,0.09472233325242996
129,0.06718817179401716,0.09388644576072692
130,0.06772380739450455,0.09427593419949214
131,0.0661714952190717,0.09261910398801168
132,0.06591558972994487,0.0926497862736384
133,0.06680630067984263,0.0936471324165662
134,0.06675763100385666,0.09663146197795867
135,0.06868226339419682,0.09363495737314224
136,0.06777235180139542,0.0971890859802564
137,0.06777771299084027,0.09857809533675511
138,0.06763693004846573,0.09493253827095031
139,0.06486744294563929,0.09612759113311768
140,0.06479928652445476,0.09393978486458461
141,0.06526828249295552,0.09317758093277613
142,0.06592809145649274,0.09279515782992045
143,0.06523777763048808,0.10335004220406215
144,0.06796462565660477,0.09551605572303136
145,0.06752854228019714,0.093864792684714
146,0.06537466237942378,0.09366130779186885
147,0.0643758937716484,0.09322462757428487
148,0.06554769188165664,0.10453949183225632
149,0.06817964946230252,0.09754777957995732
150,0.06685313949982326,0.09571667869885762
151,0.06591581334670385,0.09858870327472687
152,0.06646838506062826,0.09318060686190922
153,0.06401892989873886,0.0941858567794164
154,0.06605493401487668,0.10405079831679662
155,0.06732058058182398,0.1026279604434967
156,0.06710848137736321,0.10006840725739798
157,0.06455629487832387,0.09304175188144048
158,0.06541136155525844,0.09692166566848755
159,0.06678139845530193,0.1001824285586675
160,0.06738044857978821,0.09973047246535618
161,0.06821539590756098,0.09680135895808538
162,0.06510176415244738,0.09331130087375641
163,0.06358256563544273,0.09563571045796077
164,0.06759479219714801,0.10273861845334371
165,0.0673469752073288,0.09659969657659531
166,0.06325378268957138,0.09671172807614009
167,0.06433872491121292,0.09837192008892695
168,0.0663995377222697,0.10000259727239609
169,0.06665988673766454,0.1008235090970993
170,0.0641669041911761,0.09489108830690383
171,0.06460377663373947,0.09581221868594487
172,0.06155152519543965,0.0954152837395668
173,0.06164909943938255,0.09480768213669459
174,0.06138444031278292,0.09661110530296961
175,0.061956767787535984,0.09514896263678868
176,0.061774604717890425,0.09512861162424087
177,0.06156043926874796,0.09496010502179464
178,0.062433498352766036,0.0969316233197848
179,0.06100572889049848,0.09552770435810089
180,0.06096567556262016,0.09713120400905609
181,0.06181415384014448,0.09889363606770833
182,0.06126253644625346,0.09530520250399907
183,0.06157639667391777,0.0978516137599945
184,0.062185071458419165,0.0958416447043419
185,0.0611472058792909,0.09750068972508112
186,0.061928270558516185,0.09689187467098236
187,0.06086277921994527,0.09705518106619516
188,0.0601353236536185,0.09583016415437062
189,0.061511684606472654,0.09657534152269363
190,0.061220840215682984,0.0971801550189654
191,0.06063145826260249,0.09557790488004685
192,0.05950839479764303,0.0949534813563029
193,0.0599400487045447,0.09493379563093185
194,0.05950996691981952,0.09580573290586472
195,0.06161017616589864,0.09861184994379679
196,0.062486873964468635,0.09649065057436625
197,0.05987731297810872,0.09714211791753768
198,0.058942146052916845,0.09781365901231766
199,0.059668707052866615,0.09520218114058177
200,0.05848505809903145,0.09624053517977396
201,0.05832029124101003,0.09759065171082815
202,0.05842051068941752,0.09588120430707932
203,0.05770430708924929,0.09964076280593873
204,0.059080793261528014,0.09940525084733963
205,0.05976044168074926,0.09914237489302953
206,0.0593608920276165,0.09918161034584046
207,0.05937646597623825,0.09740095138549805
208,0.05871161580085754,0.09576555569966634
209,0.06001502891381582,0.09913545340299607
210,0.060018117179473245,0.09711956491072972
211,0.06078187828262647,0.0995768278837204
212,0.06192136565844218,0.0974450859427452
213,0.05903159146507581,0.09993351618448894
214,0.05935698161522547,0.09656003028154374
215,0.05662866229812304,0.09903242826461792
216,0.058793933391571046,0.09626846522092819
217,0.057377136548360186,0.09732292691866556
218,0.05760325680176417,0.09635868420203526
219,0.05600286980470021,0.0975220650434494
220,0.05580633198221525,0.09569214254617692
221,0.05592895150184631,0.09729747285445531
222,0.05595431203643481,0.0974008783698082
223,0.05695740709702174,0.10233888983726501
224,0.05703198671340942,0.10064060807228088
225,0.058920289874076846,0.1014742186665535
226,0.05799128512541453,0.0984945676724116
227,0.05657963469624519,0.09996925105651219
228,0.0564900574584802,0.09752951949834823
229,0.05567876368761063,0.09924972375233967
230,0.05521217366059621,0.09733194142580032
231,0.055202332039674125,0.09756931891043981
232,0.05564003527164459,0.09891463875770569
233,0.056249420394500094,0.10510546088218689
234,0.05637226765354474,0.09683950116237004
235,0.05540098359187444,0.10756491502126057
236,0.05757806579271952,0.11525099078814188
237,0.05955157990256945,0.0991172569990158
238,0.0552478252351284,0.09810091535250345
239,0.05418273314833641,0.10033994009097418
240,0.055776681502660116,0.10186562856038411
241,0.06144881288210551,0.10592751810948053
242,0.05747240861256917,0.09865361531575521
243,0.05608466302355131,0.10218350400527318
244,0.056562434285879135,0.10117054959138234
245,0.05698950732747714,0.10010911564032236
246,0.05759509826699893,0.10140762209892273
247,0.05578630924224853,0.09848753184080124
248,0.053988106499115625,0.09918769617875417
249,0.0547605528930823,0.09863500912984212
250,0.05327907875180245,0.09899229476849238
251,0.05354160765806834,0.10262073089679082
252,0.05512132465839386,0.10401197224855423
253,0.05636078481872876,0.09867105116446813
254,0.05579796865582466,0.10213898559411366
255,0.05460030073920886,0.1123907133936882
256,0.060268157919247944,0.10167030642429987
257,0.06077767784396807,0.10406743546326955
258,0.058192025820414224,0.10550667117039363
259,0.05429082825779915,0.11109185427427291
260,0.057267173479000726,0.10422705461581548
261,0.055381226191918057,0.10015567690134049
262,0.052363556226094565,0.09978593458731969
263,0.05199199616909027,0.10083101918299993
264,0.05159439742565155,0.09966531187295914
265,0.052603548169136045,0.10202626953522365
266,0.05161895131071408,0.10288404673337936
267,0.05387763996918996,0.10112607469161351
268,0.05222917328278224,0.1002441386381785
269,0.05123915945490201,0.10005950401226679
270,0.0518813548485438,0.10321573287248612
271,0.05471202373504638,0.10908463656902313
272,0.05471291745702426,0.10140979697306951
273,0.051520010034243266,0.09950195600589117
274,0.052452683399120965,0.10137016733487447
275,0.05168688481052717,0.10219601174195607
276,0.05173089489340782,0.10183545698722203
277,0.05069734429319699,0.09979496618111929
278,0.051842329253753025,0.10206299026807149
279,0.052995596826076505,0.10131759464740753
280,0.050394045561552046,0.1000660640001297
281,0.050605911662181216,0.1022462022304535
282,0.05050804853439331,0.10135352085034052
283,0.05159678955872853,0.10564730376005173
284,0.054105643679698306,0.10656491965055466
285,0.05365128979086876,0.10212140838305156
286,0.05049808328350385,0.10599179218212763
287,0.05246233627200127,0.10209171930948893
288,0.051699101130167645,0.10264830311139425
289,0.051579978813727695,0.10055118223031362
290,0.0504058047135671,0.10046245445807775
291,0.05090295160810153,0.10092202832301457
292,0.05005123456319173,0.10566158433755239
293,0.05210834840933482,0.10296285271644592
294,0.05351132348179817,0.10712641576925913
295,0.05575171108047167,0.10226352244615555
296,0.051224587758382165,0.10456888198852539
297,0.04899164125323296,0.10240047723054886
298,0.04897535348931948,0.10093209058046342
299,0.04828428328037262,0.10196580708026887
300,0.04821439062555631,0.10298770387967428
