epoch,train_loss,val_loss
115,0.07459571162859599,0.09786658783753713
116,0.07295985708634059,0.09519665698210399
117,0.07283659448226293,0.09341097941001256
118,0.07274755169947943,0.10232764899730683
119,0.07787422766288121,0.11263928254445393
120,0.08126137882471085,0.09480521649122238
121,0.07484534422556559,0.09449202905098597
122,0.07398252507050831,0.09247430056333542
123,0.07131053606669108,0.09530241459608078
124,0.07423555284738541,0.09383374472459158
125,0.07264102558294933,0.0920537902911504
126,0.0747990130384763,0.09773197690645853
127,0.07488123089075088,0.09745884279410044
128,0.07413582454125087,0.1032319978872935
129,0.07500488688548405,0.09452677687009176
130,0.07132824162642161,0.0940252736210823
131,0.07222223420937857,0.09459028522173564
132,0.07246891488631567,0.09296613017717997
133,0.07031519417961439,0.09272261212269466
134,0.07060350780685742,0.09295985331137975
135,0.07101550002892812,0.09394858926534652
136,0.07166095753510793,0.09301228115955988
137,0.07203228821357091,0.09632043063640594
138,0.07042563448349635,0.09465015461047491
139,0.07065270215272904,0.09487188984950383
140,0.06999629184603691,0.09537242293357849
141,0.07095396707455318,0.09468489329020183
142,0.07031268030405044,0.09464704642693202
143,0.07332367728153864,0.09308710992336273
144,0.07556261946757635,0.0927415774265925
145,0.07384623994429906,0.09565676887830099
146,0.07214115222295125,0.09555023153622945
147,0.07015944957733154,0.09368522773186366
148,0.07155710577964783,0.09444632480541865
149,0.06963162163893381,0.09597563505172729
150,0.06901442468166351,0.09511403828859329
151,0.06841563021143278,0.09481756240129471
152,0.06937744448582331,0.0952584183216095
153,0.07123095899820328,0.09405883024136226
154,0.06975260650118192,0.09626359323660533
155,0.06963941127061844,0.09412448207537333
156,0.06895327428976694,0.09372908691565196
157,0.06823558107018471,0.10151852975289027
158,0.07013499975204468,0.09420444071292877
159,0.07140138775110244,0.09969042291243871
160,0.07029967253406842,0.09421854684750239
161,0.06900777061780294,0.09814096609751384
162,0.06935625940561295,0.0948710760474205
163,0.068640655875206,0.09880781600872676
164,0.07085966269175212,0.09479159007469813
165,0.06723196228345235,0.09609083364407221
166,0.06866602619489034,0.09536211679379146
167,0.06761392802000046,0.09560399711132049
168,0.06948399215936661,0.09617135008176168
169,0.06899350514014561,0.09705554167429606
170,0.06818003008762995,0.09458247204621632
171,0.06619405736525853,0.09483886222044627
172,0.06657569785912831,0.09485558629035949
173,0.06693192074696223,0.09386318286259969
174,0.06833264897267023,0.09690693964560827
175,0.06796970099210739,0.09477932304143906
176,0.07038354247808457,0.10255028267701467
177,0.07079218943913777,0.09878503054380416
178,0.06713638414939245,0.09627795040607452
179,0.06679632713397345,0.10037182301282882
180,0.0683902237812678,0.09784275641043981
181,0.06647057662407557,0.10009185204903284
182,0.06823879723747571,0.09974008947610855
183,0.06879146272937457,0.09849817087252935
184,0.06908989270528157,0.09576874444882075
185,0.06687521586815516,0.09622633079687755
186,0.06701818595329921,0.09589484135309854
187,0.0702065834403038,0.10390815585851669
188,0.06914346739649772,0.09601993610461552
189,0.0656914143760999,0.09680406848589579
190,0.06538936227560044,0.0958138441046079
191,0.06554236526290576,0.0957547468940417
192,0.06800201813379923,0.0998050104578336
193,0.06819159438212713,0.09716432521740595
194,0.066632173260053,0.09899470100800196
195,0.06673831025759379,0.09633550296227138
196,0.06472251842419306,0.09565046379963557
197,0.0641189058125019,0.09797824402650197
198,0.06546901494264602,0.09714327792326609
199,0.06528571168581644,0.1003984613219897
200,0.06668544719616572,0.09780235201120377
201,0.06496654445926349,0.09698551227649053
202,0.06515804459651311,0.09561485062042872
203,0.06522514000535011,0.1011477243900299
204,0.06761409610509872,0.09755134930213293
205,0.06487690011660258,0.09482611070076624
206,0.06470901002486547,0.09758851438760757
207,0.06588595221439997,0.0983995075027148
208,0.0664850656191508,0.09694434612989426
209,0.06440817639231682,0.09685434947411219
210,0.06465923458337784,0.1001744877298673
211,0.0652638499935468,0.0979131077726682
212,0.06462790583570799,0.10209622065226237
213,0.0664041409889857,0.09921821554501851
214,0.06933711131413778,0.10416407873233159
215,0.06709455380837123,0.0958179838458697
216,0.06614973833163579,0.09927406132221223
217,0.0678656471769015,0.10030096739530564
218,0.0678376254439354,0.10336517532666524
219,0.06623506302634875,0.0979633225997289
220,0.06282487571239471,0.09819891532262166
221,0.06340015550454457,0.09668288121620815
222,0.06504029323657354,0.09787477602561315
223,0.06653131326039632,0.10109546939531962
224,0.06976166129112243,0.10879970818758011
225,0.06852827608585357,0.09924642195304235
226,0.06495253130793571,0.1016201960047086
227,0.06424105977018674,0.09680003335078557
228,0.06378915518522263,0.09707537015279134
229,0.06304921070734659,0.10014286945263545
230,0.06603968024253845,0.10113535106182098
231,0.06589560429255167,0.09873901079098384
232,0.06385561237732569,0.09893064965804418
233,0.0615545217692852,0.09729508956273397
234,0.06199351678291957,0.09644898762305577
235,0.061757841457923256,0.0966551094253858
236,0.06140301153063774,0.09612384617328644
237,0.06138513972361882,0.09948483248551687
238,0.06210235903660456,0.10268280237913131
239,0.06375731299320857,0.10345788349707921
240,0.06204830065369606,0.09821286042531331
241,0.06264710545539856,0.09726833691199621
242,0.06220161591966947,0.1095502761999766
243,0.0683826658129692,0.10849538326263428
244,0.06567443877458573,0.09819449762503306
245,0.06307265142599741,0.09910250723361969
246,0.06436084220806758,0.10065985182921092
247,0.0633884410560131,0.09862336675326029
248,0.06219292412201564,0.1025512699286143
249,0.06367829089363417,0.09845669090747833
250,0.06094149261713028,0.09692919621864955
251,0.06024671231706937,0.10094650914271673
252,0.06071906308333079,0.10236141492923101
253,0.060763605087995526,0.09810996303955714
254,0.061139156967401506,0.09707286218802134
255,0.06295275529225668,0.10190751473108928
256,0.061953011006116866,0.09997614433368048
257,0.06290743733445803,0.09834274619817734
258,0.058503102064132693,0.09601183583339055
259,0.05851068605979284,0.09823465039332707
260,0.05917587126294772,0.0988420198361079
261,0.05992284268140793,0.0981343525648117
262,0.0610462428132693,0.09998984773953756
263,0.06008306801319122,0.09820776015520095
264,0.05921193465590477,0.09985854089260102
265,0.06093116919199626,0.10105089624722799
266,0.059651067405939104,0.09901513129472733
267,0.059908010959625245,0.1030609753727913
268,0.06391642967859903,0.09886802087227503
269,0.06390650858481725,0.09770052711168925
270,0.060589757859706876,0.09937001218398413
271,0.058846621910731,0.10106531153122585
272,0.06006953070561091,0.09693467835585276
273,0.058622744033734006,0.0980421448747317
274,0.05866478820641836,0.09802323172489802
275,0.05785669987400373,0.09865933895111084
276,0.0590866315861543,0.09834186583757401
277,0.059063573280970255,0.10031282842159271
278,0.05738956888516744,0.09765657236178717
279,0.057266869346300764,0.10099958032369613
280,0.05778298770387968,0.09814931313196817
281,0.058370551665623986,0.10040798644224802
282,0.05944772576292356,0.10106197943290075
283,0.057738618006308876,0.10172418276468913
284,0.05858891015251477,0.10215245147546133
285,0.05746234729886055,0.09797890494267146
286,0.05829949979980786,0.0998251548409462
287,0.058216620981693265,0.1054951493938764
288,0.06128915543357531,0.09887156069278717
289,0.0610845119257768,0.11264136453469595
290,0.061098098158836364,0.10178487320741017
291,0.059851531386375424,0.10303040623664855
292,0.05713668043414752,0.09947708974281946
293,0.05737929622332255,0.09833617438872655
294,0.05624288380146027,0.09921842217445373
295,0.05834139093756676,0.1024086093902588
296,0.05982048759857814,0.10174296051263809
297,0.058917250980933505,0.10071684141953786
298,0.058018003106117245,0.10431330392758052
299,0.05631678581237793,0.09916916012763977
300,0.056098380982875826,0.10073483357826869
